code_name,n,k,d,p,overhead_ratio,P_corr,q_L,P_base,P_group,P_fallback,P_full_bound,threshold,advantage_margin,advantageous
"[[11,1,5]]",11,1,5,0.13,1.2125000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.53722739887987,-0.6236162467195416,False
"[[11,1,5]]",11,1,5,0.13,1.225,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.545912299438513,-0.6323011472781848,False
"[[11,1,5]]",11,1,5,0.13,1.2375,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.5545971999971562,-0.6409860478368279,False
"[[11,1,5]]",11,1,5,0.13,1.25,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.5632821005557995,-0.6496709483954712,False
"[[11,1,5]]",11,1,5,0.13,1.2625000000000002,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.571967001114443,-0.6583558489541148,False
"[[11,1,5]]",11,1,5,0.13,1.2750000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.5806519016730864,-0.6670407495127582,False
"[[11,1,5]]",11,1,5,0.13,1.2875,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.5893368022317296,-0.6757256500714013,False
"[[11,1,5]]",11,1,5,0.13,1.3,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.5980217027903727,-0.6844105506300444,False
"[[11,1,5]]",11,1,5,0.13,1.3125,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.6067066033490163,-0.693095451188688,False
"[[11,1,5]]",11,1,5,0.13,1.3250000000000002,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.6153915039076596,-0.7017803517473313,False
"[[11,1,5]]",11,1,5,0.13,1.3375000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.6240764044663032,-0.7104652523059749,False
