q_base,deltaC_over_Cbase,threshold_qL,advantage_possible
0.006,1.94,-1.9223599999999998,False
0.006,1.95,-1.9323,False
0.006,1.96,-1.94224,False
0.006,1.97,-1.95218,False
0.006,1.98,-1.9621199999999999,False
0.006,1.99,-1.97206,False
0.006,2.0,-1.982,False
0.008,0.0,0.008,True
0.008,0.01,-0.0019199999999999998,False
0.008,0.02,-0.01184,False
0.008,0.03,-0.021759999999999998,False
0.008,0.04,-0.03168,False
0.008,0.05,-0.041600000000000005,False
0.008,0.06,-0.051519999999999996,False
0.008,0.07,-0.06144,False
0.008,0.08,-0.07136,False
0.008,0.09,-0.08127999999999999,False
0.008,0.1,-0.0912,False
0.008,0.11,-0.10111999999999999,False
0.008,0.12,-0.11104,False
0.008,0.13,-0.12095999999999998,False
0.008,0.14,-0.13088,False
0.008,0.15,-0.14079999999999998,False
0.008,0.16,-0.15072,False
0.008,0.17,-0.16064,False
0.008,0.18,-0.17056,False
0.008,0.19,-0.18048,False
0.008,0.2,-0.1904,False
0.008,0.21,-0.20031999999999997,False
0.008,0.22,-0.21023999999999998,False
0.008,0.23,-0.22016,False
0.008,0.24,-0.23007999999999998,False
0.008,0.25,-0.24,False
0.008,0.26,-0.24991999999999998,False
0.008,0.27,-0.25984,False
0.008,0.28,-0.26976,False
0.008,0.29,-0.27968,False
0.008,0.3,-0.28959999999999997,False
0.008,0.31,-0.29952,False
0.008,0.32,-0.30944,False
0.008,0.33,-0.31936000000000003,False
0.008,0.34,-0.32928,False
0.008,0.35000000000000003,-0.3392,False
0.008,0.36,-0.34912,False
0.008,0.37,-0.35903999999999997,False
0.008,0.38,-0.36896,False
0.008,0.39,-0.37888,False
0.008,0.4,-0.38880000000000003,False
0.008,0.41000000000000003,-0.39872,False
0.008,0.42,-0.40863999999999995,False
0.008,0.43,-0.41856,False
0.008,0.44,-0.42847999999999997,False
0.008,0.45,-0.4384,False
0.008,0.46,-0.44832,False
0.008,0.47000000000000003,-0.45824000000000004,False
0.008,0.48,-0.46815999999999997,False
0.008,0.49,-0.47808,False
0.008,0.5,-0.488,False
0.008,0.51,-0.49792000000000003,False
0.008,0.52,-0.50784,False
0.008,0.53,-0.51776,False
0.008,0.54,-0.52768,False
0.008,0.55,-0.5376000000000001,False
0.008,0.56,-0.54752,False
0.008,0.5700000000000001,-0.55744,False
0.008,0.58,-0.56736,False
0.008,0.59,-0.5772799999999999,False
0.008,0.6,-0.5871999999999999,False
0.008,0.61,-0.59712,False
0.008,0.62,-0.60704,False
0.008,0.63,-0.61696,False
0.008,0.64,-0.62688,False
0.008,0.65,-0.6368,False
0.008,0.66,-0.6467200000000001,False
0.008,0.67,-0.65664,False
0.008,0.68,-0.66656,False
0.008,0.6900000000000001,-0.6764800000000001,False
0.008,0.7000000000000001,-0.6864,False
0.008,0.71,-0.6963199999999999,False
0.008,0.72,-0.70624,False
0.008,0.73,-0.71616,False
0.008,0.74,-0.72608,False
0.008,0.75,-0.736,False
0.008,0.76,-0.74592,False
0.008,0.77,-0.75584,False
0.008,0.78,-0.76576,False
0.008,0.79,-0.77568,False
0.008,0.8,-0.7856000000000001,False
0.008,0.81,-0.79552,False
0.008,0.8200000000000001,-0.80544,False
0.008,0.8300000000000001,-0.8153600000000001,False
0.008,0.84,-0.8252799999999999,False
0.008,0.85,-0.8351999999999999,False
0.008,0.86,-0.84512,False
0.008,0.87,-0.85504,False
0.008,0.88,-0.86496,False
0.008,0.89,-0.87488,False
0.008,0.9,-0.8848,False
0.008,0.91,-0.8947200000000001,False
0.008,0.92,-0.90464,False
0.008,0.93,-0.91456,False
0.008,0.9400000000000001,-0.9244800000000001,False
0.008,0.9500000000000001,-0.9344,False
0.008,0.96,-0.9443199999999999,False
0.008,0.97,-0.95424,False
0.008,0.98,-0.96416,False
0.008,0.99,-0.97408,False
0.008,1.0,-0.984,False
0.008,1.01,-0.9939199999999999,False
0.008,1.02,-1.00384,False
0.008,1.03,-1.01376,False
0.008,1.04,-1.02368,False
0.008,1.05,-1.0336,False
0.008,1.06,-1.04352,False
0.008,1.07,-1.0534400000000002,False
0.008,1.08,-1.06336,False
0.008,1.09,-1.07328,False
0.008,1.1,-1.0832000000000002,False
0.008,1.11,-1.09312,False
0.008,1.12,-1.10304,False
0.008,1.1300000000000001,-1.1129600000000002,False
0.008,1.1400000000000001,-1.12288,False
0.008,1.1500000000000001,-1.1328,False
0.008,1.16,-1.14272,False
0.008,1.17,-1.1526399999999999,False
0.008,1.18,-1.1625599999999998,False
0.008,1.19,-1.17248,False
0.008,1.2,-1.1824,False
0.008,1.21,-1.19232,False
0.008,1.22,-1.20224,False
0.008,1.23,-1.21216,False
0.008,1.24,-1.22208,False
0.008,1.25,-1.232,False
0.008,1.26,-1.24192,False
0.008,1.27,-1.25184,False
0.008,1.28,-1.26176,False
0.008,1.29,-1.27168,False
0.008,1.3,-1.2816,False
0.008,1.31,-1.29152,False
0.008,1.32,-1.3014400000000002,False
0.008,1.33,-1.31136,False
0.008,1.34,-1.32128,False
0.008,1.35,-1.3312000000000002,False
0.008,1.36,-1.34112,False
0.008,1.37,-1.35104,False
0.008,1.3800000000000001,-1.3609600000000002,False
0.008,1.3900000000000001,-1.37088,False
0.008,1.4000000000000001,-1.3808,False
0.008,1.41,-1.39072,False
0.008,1.42,-1.4006399999999999,False
0.008,1.43,-1.4105599999999998,False
0.008,1.44,-1.42048,False
0.008,1.45,-1.4304,False
0.008,1.46,-1.44032,False
0.008,1.47,-1.45024,False
0.008,1.48,-1.46016,False
0.008,1.49,-1.47008,False
0.008,1.5,-1.48,False
0.008,1.51,-1.48992,False
0.008,1.52,-1.49984,False
0.008,1.53,-1.50976,False
0.008,1.54,-1.51968,False
0.008,1.55,-1.5296,False
0.008,1.56,-1.53952,False
0.008,1.57,-1.5494400000000002,False
0.008,1.58,-1.55936,False
0.008,1.59,-1.56928,False
0.008,1.6,-1.5792000000000002,False
0.008,1.61,-1.58912,False
0.008,1.62,-1.59904,False
0.008,1.6300000000000001,-1.6089600000000002,False
0.008,1.6400000000000001,-1.61888,False
0.008,1.6500000000000001,-1.6288,False
0.008,1.6600000000000001,-1.6387200000000002,False
0.008,1.67,-1.6486399999999999,False
0.008,1.68,-1.6585599999999998,False
0.008,1.69,-1.66848,False
0.008,1.7,-1.6784,False
0.008,1.71,-1.68832,False
0.008,1.72,-1.69824,False
0.008,1.73,-1.70816,False
0.008,1.74,-1.71808,False
0.008,1.75,-1.728,False
0.008,1.76,-1.73792,False
0.008,1.77,-1.74784,False
0.008,1.78,-1.75776,False
0.008,1.79,-1.76768,False
0.008,1.8,-1.7776,False
0.008,1.81,-1.78752,False
0.008,1.82,-1.7974400000000001,False
0.008,1.83,-1.80736,False
0.008,1.84,-1.81728,False
0.008,1.85,-1.8272000000000002,False
0.008,1.86,-1.83712,False
0.008,1.87,-1.84704,False
0.008,1.8800000000000001,-1.8569600000000002,False
0.008,1.8900000000000001,-1.86688,False
0.008,1.9000000000000001,-1.8768,False
0.008,1.9100000000000001,-1.8867200000000002,False
0.008,1.92,-1.8966399999999999,False
0.008,1.93,-1.9065599999999998,False
0.008,1.94,-1.91648,False
0.008,1.95,-1.9264,False
0.008,1.96,-1.93632,False
0.008,1.97,-1.94624,False
0.008,1.98,-1.95616,False
0.008,1.99,-1.96608,False
0.008,2.0,-1.976,False
0.01,0.0,0.01,True
0.01,0.01,9.99999999999994e-05,True
0.01,0.02,-0.009800000000000001,False
0.01,0.03,-0.019699999999999995,False
0.01,0.04,-0.0296,False
0.01,0.05,-0.0395,False
0.01,0.06,-0.04939999999999999,False
0.01,0.07,-0.0593,False
0.01,0.08,-0.06920000000000001,False
0.01,0.09,-0.0791,False
0.01,0.1,-0.08900000000000001,False
0.01,0.11,-0.0989,False
0.01,0.12,-0.1088,False
0.01,0.13,-0.11870000000000001,False
0.01,0.14,-0.1286,False
0.01,0.15,-0.13849999999999998,False
0.01,0.16,-0.1484,False
0.01,0.17,-0.1583,False
0.01,0.18,-0.1682,False
0.01,0.19,-0.17809999999999998,False
0.01,0.2,-0.188,False
0.01,0.21,-0.1979,False
0.01,0.22,-0.20779999999999998,False
0.01,0.23,-0.2177,False
0.01,0.24,-0.22759999999999997,False
0.01,0.25,-0.2375,False
0.01,0.26,-0.2474,False
0.01,0.27,-0.25730000000000003,False
0.01,0.28,-0.2672,False
0.01,0.29,-0.27709999999999996,False
0.01,0.3,-0.287,False
0.01,0.31,-0.2969,False
0.01,0.32,-0.3068,False
0.01,0.33,-0.3167,False
0.01,0.34,-0.3266,False
0.01,0.35000000000000003,-0.3365,False
0.01,0.36,-0.3464,False
0.01,0.37,-0.3563,False
0.01,0.38,-0.36619999999999997,False
0.01,0.39,-0.3761,False
0.01,0.4,-0.386,False
0.01,0.41000000000000003,-0.39590000000000003,False
0.01,0.42,-0.4058,False
0.01,0.43,-0.41569999999999996,False
0.01,0.44,-0.4256,False
0.01,0.45,-0.4355,False
0.01,0.46,-0.4454,False
0.01,0.47000000000000003,-0.45530000000000004,False
0.01,0.48,-0.46519999999999995,False
0.01,0.49,-0.47509999999999997,False
0.01,0.5,-0.485,False
0.01,0.51,-0.4949,False
0.01,0.52,-0.5048,False
0.01,0.53,-0.5147,False
0.01,0.54,-0.5246000000000001,False
0.01,0.55,-0.5345,False
0.01,0.56,-0.5444,False
0.01,0.5700000000000001,-0.5543,False
0.01,0.58,-0.5641999999999999,False
0.01,0.59,-0.5740999999999999,False
0.01,0.6,-0.584,False
0.01,0.61,-0.5939,False
0.01,0.62,-0.6038,False
0.01,0.63,-0.6137,False
0.01,0.64,-0.6236,False
0.01,0.65,-0.6335,False
0.01,0.66,-0.6434,False
0.01,0.67,-0.6533,False
0.01,0.68,-0.6632,False
0.01,0.6900000000000001,-0.6731,False
0.01,0.7000000000000001,-0.683,False
0.01,0.71,-0.6929,False
0.01,0.72,-0.7028,False
0.01,0.73,-0.7127,False
0.01,0.74,-0.7226,False
0.01,0.75,-0.7324999999999999,False
0.01,0.76,-0.7424,False
0.01,0.77,-0.7523,False
0.01,0.78,-0.7622,False
0.01,0.79,-0.7721,False
0.01,0.8,-0.782,False
0.01,0.81,-0.7919,False
0.01,0.8200000000000001,-0.8018000000000001,False
0.01,0.8300000000000001,-0.8117000000000001,False
0.01,0.84,-0.8216,False
0.01,0.85,-0.8315,False
0.01,0.86,-0.8413999999999999,False
0.01,0.87,-0.8513,False
0.01,0.88,-0.8612,False
0.01,0.89,-0.8711,False
0.01,0.9,-0.881,False
0.01,0.91,-0.8909,False
0.01,0.92,-0.9008,False
0.01,0.93,-0.9107000000000001,False
0.01,0.9400000000000001,-0.9206000000000001,False
0.01,0.9500000000000001,-0.9305,False
0.01,0.96,-0.9403999999999999,False
0.01,0.97,-0.9502999999999999,False
0.01,0.98,-0.9601999999999999,False
0.01,0.99,-0.9701,False
0.01,1.0,-0.98,False
0.01,1.01,-0.9899,False
0.01,1.02,-0.9998,False
0.01,1.03,-1.0097,False
0.01,1.04,-1.0196,False
0.01,1.05,-1.0295,False
0.01,1.06,-1.0394,False
0.01,1.07,-1.0493000000000001,False
0.01,1.08,-1.0592000000000001,False
0.01,1.09,-1.0691000000000002,False
0.01,1.1,-1.079,False
0.01,1.11,-1.0889,False
0.01,1.12,-1.0988,False
0.01,1.1300000000000001,-1.1087,False
0.01,1.1400000000000001,-1.1186,False
0.01,1.1500000000000001,-1.1285,False
0.01,1.16,-1.1383999999999999,False
0.01,1.17,-1.1482999999999999,False
0.01,1.18,-1.1582,False
0.01,1.19,-1.1681,False
0.01,1.2,-1.178,False
0.01,1.21,-1.1879,False
0.01,1.22,-1.1978,False
0.01,1.23,-1.2077,False
0.01,1.24,-1.2176,False
0.01,1.25,-1.2275,False
0.01,1.26,-1.2374,False
0.01,1.27,-1.2473,False
0.01,1.28,-1.2572,False
0.01,1.29,-1.2671000000000001,False
0.01,1.3,-1.277,False
0.01,1.31,-1.2869,False
0.01,1.32,-1.2968,False
0.01,1.33,-1.3067,False
0.01,1.34,-1.3166,False
0.01,1.35,-1.3265,False
0.01,1.36,-1.3364,False
0.01,1.37,-1.3463,False
0.01,1.3800000000000001,-1.3562,False
0.01,1.3900000000000001,-1.3661,False
0.01,1.4000000000000001,-1.3760000000000001,False
0.01,1.41,-1.3859,False
0.01,1.42,-1.3958,False
0.01,1.43,-1.4057,False
0.01,1.44,-1.4156,False
0.01,1.45,-1.4255,False
0.01,1.46,-1.4354,False
0.01,1.47,-1.4453,False
0.01,1.48,-1.4552,False
0.01,1.49,-1.4651,False
0.01,1.5,-1.4749999999999999,False
0.01,1.51,-1.4848999999999999,False
0.01,1.52,-1.4948,False
0.01,1.53,-1.5047,False
0.01,1.54,-1.5146,False
0.01,1.55,-1.5245,False
0.01,1.56,-1.5344,False
0.01,1.57,-1.5443,False
0.01,1.58,-1.5542,False
0.01,1.59,-1.5641,False
0.01,1.6,-1.574,False
0.01,1.61,-1.5839,False
0.01,1.62,-1.5938,False
0.01,1.6300000000000001,-1.6037000000000001,False
0.01,1.6400000000000001,-1.6136000000000001,False
0.01,1.6500000000000001,-1.6235000000000002,False
0.01,1.6600000000000001,-1.6334000000000002,False
0.01,1.67,-1.6433,False
0.01,1.68,-1.6532,False
0.01,1.69,-1.6631,False
0.01,1.7,-1.673,False
0.01,1.71,-1.6828999999999998,False
0.01,1.72,-1.6927999999999999,False
0.01,1.73,-1.7026999999999999,False
0.01,1.74,-1.7126,False
0.01,1.75,-1.7225,False
0.01,1.76,-1.7324,False
0.01,1.77,-1.7423,False
0.01,1.78,-1.7522,False
0.01,1.79,-1.7621,False
0.01,1.8,-1.772,False
0.01,1.81,-1.7819,False
0.01,1.82,-1.7918,False
0.01,1.83,-1.8017,False
0.01,1.84,-1.8116,False
0.01,1.85,-1.8215000000000001,False
0.01,1.86,-1.8314000000000001,False
0.01,1.87,-1.8413000000000002,False
0.01,1.8800000000000001,-1.8512000000000002,False
0.01,1.8900000000000001,-1.8611000000000002,False
0.01,1.9000000000000001,-1.871,False
0.01,1.9100000000000001,-1.8809,False
0.01,1.92,-1.8907999999999998,False
0.01,1.93,-1.9006999999999998,False
0.01,1.94,-1.9105999999999999,False
0.01,1.95,-1.9204999999999999,False
0.01,1.96,-1.9304,False
0.01,1.97,-1.9403,False
0.01,1.98,-1.9502,False
0.01,1.99,-1.9601,False
0.01,2.0,-1.97,False
0.012,0.0,0.012,True
0.012,0.01,0.0021200000000000004,True
0.012,0.02,-0.0077599999999999995,False
0.012,0.03,-0.01764,False
0.012,0.04,-0.02752,False
0.012,0.05,-0.0374,False
0.012,0.06,-0.04728,False
0.012,0.07,-0.05716,False
0.012,0.08,-0.06704,False
0.012,0.09,-0.07692,False
0.012,0.1,-0.0868,False
0.012,0.11,-0.09668,False
0.012,0.12,-0.10656,False
0.012,0.13,-0.11644,False
0.012,0.14,-0.12632,False
0.012,0.15,-0.1362,False
0.012,0.16,-0.14608,False
0.012,0.17,-0.15596,False
0.012,0.18,-0.16584,False
0.012,0.19,-0.17572,False
0.012,0.2,-0.1856,False
0.012,0.21,-0.19548,False
0.012,0.22,-0.20536,False
0.012,0.23,-0.21524,False
0.012,0.24,-0.22512,False
0.012,0.25,-0.235,False
0.012,0.26,-0.24488,False
0.012,0.27,-0.25476,False
0.012,0.28,-0.26464,False
0.012,0.29,-0.27452,False
0.012,0.3,-0.2844,False
0.012,0.31,-0.29428,False
0.012,0.32,-0.30416,False
0.012,0.33,-0.31404,False
0.012,0.34,-0.32392,False
0.012,0.35000000000000003,-0.33380000000000004,False
0.012,0.36,-0.34368,False
0.012,0.37,-0.35356,False
0.012,0.38,-0.36344,False
0.012,0.39,-0.37332,False
0.012,0.4,-0.3832,False
0.012,0.41000000000000003,-0.39308000000000004,False
0.012,0.42,-0.40296,False
0.012,0.43,-0.41284,False
0.012,0.44,-0.42272,False
0.012,0.45,-0.4326,False
0.012,0.46,-0.44248,False
0.012,0.47000000000000003,-0.45236000000000004,False
0.012,0.48,-0.46224,False
0.012,0.49,-0.47212,False
0.012,0.5,-0.482,False
0.012,0.51,-0.49188,False
0.012,0.52,-0.50176,False
0.012,0.53,-0.51164,False
0.012,0.54,-0.52152,False
0.012,0.55,-0.5314,False
0.012,0.56,-0.54128,False
0.012,0.5700000000000001,-0.5511600000000001,False
0.012,0.58,-0.56104,False
0.012,0.59,-0.57092,False
0.012,0.6,-0.5808,False
0.012,0.61,-0.59068,False
0.012,0.62,-0.60056,False
0.012,0.63,-0.61044,False
0.012,0.64,-0.62032,False
0.012,0.65,-0.6302,False
0.012,0.66,-0.64008,False
0.012,0.67,-0.64996,False
0.012,0.68,-0.65984,False
0.012,0.6900000000000001,-0.6697200000000001,False
0.012,0.7000000000000001,-0.6796000000000001,False
0.012,0.71,-0.68948,False
0.012,0.72,-0.69936,False
0.012,0.73,-0.70924,False
0.012,0.74,-0.71912,False
0.012,0.75,-0.729,False
0.012,0.76,-0.73888,False
0.012,0.77,-0.74876,False
0.012,0.78,-0.75864,False
0.012,0.79,-0.76852,False
0.012,0.8,-0.7784,False
0.012,0.81,-0.78828,False
0.012,0.8200000000000001,-0.7981600000000001,False
0.012,0.8300000000000001,-0.8080400000000001,False
0.012,0.84,-0.81792,False
0.012,0.85,-0.8278,False
0.012,0.86,-0.83768,False
0.012,0.87,-0.84756,False
0.012,0.88,-0.85744,False
0.012,0.89,-0.86732,False
0.012,0.9,-0.8772,False
0.012,0.91,-0.88708,False
0.012,0.92,-0.89696,False
0.012,0.93,-0.90684,False
0.012,0.9400000000000001,-0.9167200000000001,False
0.012,0.9500000000000001,-0.9266000000000001,False
0.012,0.96,-0.93648,False
0.012,0.97,-0.94636,False
0.012,0.98,-0.95624,False
0.012,0.99,-0.96612,False
0.012,1.0,-0.976,False
0.012,1.01,-0.98588,False
0.012,1.02,-0.99576,False
0.012,1.03,-1.00564,False
0.012,1.04,-1.01552,False
0.012,1.05,-1.0254,False
0.012,1.06,-1.03528,False
0.012,1.07,-1.04516,False
0.012,1.08,-1.05504,False
0.012,1.09,-1.06492,False
0.012,1.1,-1.0748,False
0.012,1.11,-1.08468,False
0.012,1.12,-1.09456,False
0.012,1.1300000000000001,-1.10444,False
0.012,1.1400000000000001,-1.1143200000000002,False
0.012,1.1500000000000001,-1.1242,False
0.012,1.16,-1.13408,False
0.012,1.17,-1.1439599999999999,False
0.012,1.18,-1.15384,False
0.012,1.19,-1.1637199999999999,False
0.012,1.2,-1.1736,False
0.012,1.21,-1.1834799999999999,False
0.012,1.22,-1.19336,False
0.012,1.23,-1.2032399999999999,False
0.012,1.24,-1.21312,False
0.012,1.25,-1.2229999999999999,False
0.012,1.26,-1.23288,False
0.012,1.27,-1.24276,False
0.012,1.28,-1.25264,False
0.012,1.29,-1.26252,False
0.012,1.3,-1.2724,False
0.012,1.31,-1.28228,False
0.012,1.32,-1.29216,False
0.012,1.33,-1.30204,False
0.012,1.34,-1.31192,False
0.012,1.35,-1.3218,False
0.012,1.36,-1.33168,False
0.012,1.37,-1.34156,False
0.012,1.3800000000000001,-1.3514400000000002,False
0.012,1.3900000000000001,-1.36132,False
0.012,1.4000000000000001,-1.3712000000000002,False
0.012,1.41,-1.3810799999999999,False
0.012,1.42,-1.39096,False
0.012,1.43,-1.4008399999999999,False
0.012,1.44,-1.41072,False
0.012,1.45,-1.4205999999999999,False
0.012,1.46,-1.43048,False
0.012,1.47,-1.4403599999999999,False
0.012,1.48,-1.45024,False
0.012,1.49,-1.4601199999999999,False
0.012,1.5,-1.47,False
0.012,1.51,-1.47988,False
0.012,1.52,-1.48976,False
0.012,1.53,-1.49964,False
0.012,1.54,-1.50952,False
0.012,1.55,-1.5194,False
0.012,1.56,-1.52928,False
0.012,1.57,-1.53916,False
0.012,1.58,-1.54904,False
0.012,1.59,-1.55892,False
0.012,1.6,-1.5688,False
0.012,1.61,-1.57868,False
0.012,1.62,-1.58856,False
0.012,1.6300000000000001,-1.59844,False
0.012,1.6400000000000001,-1.6083200000000002,False
0.012,1.6500000000000001,-1.6182,False
0.012,1.6600000000000001,-1.6280800000000002,False
0.012,1.67,-1.6379599999999999,False
0.012,1.68,-1.64784,False
0.012,1.69,-1.6577199999999999,False
0.012,1.7,-1.6676,False
0.012,1.71,-1.6774799999999999,False
0.012,1.72,-1.68736,False
0.012,1.73,-1.6972399999999999,False
0.012,1.74,-1.70712,False
0.012,1.75,-1.717,False
0.012,1.76,-1.72688,False
0.012,1.77,-1.73676,False
0.012,1.78,-1.74664,False
0.012,1.79,-1.75652,False
0.012,1.8,-1.7664,False
0.012,1.81,-1.77628,False
0.012,1.82,-1.78616,False
0.012,1.83,-1.79604,False
0.012,1.84,-1.80592,False
0.012,1.85,-1.8158,False
0.012,1.86,-1.82568,False
0.012,1.87,-1.83556,False
0.012,1.8800000000000001,-1.8454400000000002,False
0.012,1.8900000000000001,-1.85532,False
0.012,1.9000000000000001,-1.8652000000000002,False
0.012,1.9100000000000001,-1.87508,False
0.012,1.92,-1.88496,False
0.012,1.93,-1.8948399999999999,False
0.012,1.94,-1.90472,False
0.012,1.95,-1.9145999999999999,False
0.012,1.96,-1.92448,False
0.012,1.97,-1.9343599999999999,False
0.012,1.98,-1.94424,False
0.012,1.99,-1.9541199999999999,False
0.012,2.0,-1.964,False
0.014,0.0,0.014,True
0.014,0.01,0.00414,True
0.014,0.02,-0.005720000000000001,False
0.014,0.03,-0.015579999999999998,False
0.014,0.04,-0.025440000000000004,False
0.014,0.05,-0.035300000000000005,False
0.014,0.06,-0.04516,False
0.014,0.07,-0.05502000000000001,False
0.014,0.08,-0.06488000000000001,False
0.014,0.09,-0.07474,False
0.014,0.1,-0.08460000000000001,False
0.014,0.11,-0.09446,False
0.014,0.12,-0.10432,False
0.014,0.13,-0.11418000000000002,False
0.014,0.14,-0.12404000000000003,False
0.014,0.15,-0.1339,False
0.014,0.16,-0.14376,False
0.014,0.17,-0.15362,False
0.014,0.18,-0.16348,False
0.014,0.19,-0.17334,False
0.014,0.2,-0.1832,False
0.014,0.21,-0.19305999999999998,False
0.014,0.22,-0.20292,False
0.014,0.23,-0.21278,False
0.014,0.24,-0.22263999999999998,False
0.014,0.25,-0.23249999999999998,False
0.014,0.26,-0.24236000000000002,False
0.014,0.27,-0.25222,False
0.014,0.28,-0.26208000000000004,False
0.014,0.29,-0.27193999999999996,False
0.014,0.3,-0.2818,False
0.014,0.31,-0.29166,False
0.014,0.32,-0.30152,False
0.014,0.33,-0.31138,False
0.014,0.34,-0.32124,False
0.014,0.35000000000000003,-0.3311,False
0.014,0.36,-0.34096,False
0.014,0.37,-0.35081999999999997,False
0.014,0.38,-0.36068,False
0.014,0.39,-0.37054,False
0.014,0.4,-0.3804,False
0.014,0.41000000000000003,-0.39026,False
0.014,0.42,-0.40012,False
0.014,0.43,-0.40997999999999996,False
0.014,0.44,-0.41984,False
0.014,0.45,-0.42969999999999997,False
0.014,0.46,-0.43956,False
0.014,0.47000000000000003,-0.44942,False
0.014,0.48,-0.45927999999999997,False
0.014,0.49,-0.46913999999999995,False
0.014,0.5,-0.479,False
0.014,0.51,-0.48885999999999996,False
0.014,0.52,-0.49872000000000005,False
0.014,0.53,-0.50858,False
0.014,0.54,-0.51844,False
0.014,0.55,-0.5283,False
0.014,0.56,-0.5381600000000001,False
0.014,0.5700000000000001,-0.5480200000000001,False
0.014,0.58,-0.5578799999999999,False
0.014,0.59,-0.5677399999999999,False
0.014,0.6,-0.5776,False
0.014,0.61,-0.58746,False
0.014,0.62,-0.59732,False
0.014,0.63,-0.6071799999999999,False
0.014,0.64,-0.61704,False
0.014,0.65,-0.6269,False
0.014,0.66,-0.63676,False
0.014,0.67,-0.64662,False
0.014,0.68,-0.6564800000000001,False
0.014,0.6900000000000001,-0.66634,False
0.014,0.7000000000000001,-0.6762,False
0.014,0.71,-0.6860599999999999,False
0.014,0.72,-0.69592,False
0.014,0.73,-0.70578,False
0.014,0.74,-0.7156399999999999,False
0.014,0.75,-0.7255,False
0.014,0.76,-0.73536,False
0.014,0.77,-0.74522,False
0.014,0.78,-0.75508,False
0.014,0.79,-0.7649400000000001,False
0.014,0.8,-0.7748,False
0.014,0.81,-0.78466,False
0.014,0.8200000000000001,-0.79452,False
0.014,0.8300000000000001,-0.8043800000000001,False
0.014,0.84,-0.81424,False
0.014,0.85,-0.8240999999999999,False
0.014,0.86,-0.8339599999999999,False
0.014,0.87,-0.84382,False
0.014,0.88,-0.85368,False
0.014,0.89,-0.86354,False
0.014,0.9,-0.8734,False
0.014,0.91,-0.88326,False
0.014,0.92,-0.89312,False
0.014,0.93,-0.90298,False
0.014,0.9400000000000001,-0.91284,False
0.014,0.9500000000000001,-0.9227000000000001,False
0.014,0.96,-0.93256,False
0.014,0.97,-0.9424199999999999,False
0.014,0.98,-0.9522799999999999,False
0.014,0.99,-0.96214,False
0.014,1.0,-0.972,False
0.014,1.01,-0.98186,False
0.014,1.02,-0.9917199999999999,False
0.014,1.03,-1.00158,False
0.014,1.04,-1.0114400000000001,False
0.014,1.05,-1.0213,False
0.014,1.06,-1.03116,False
0.014,1.07,-1.04102,False
0.014,1.08,-1.05088,False
0.014,1.09,-1.06074,False
0.014,1.1,-1.0706,False
0.014,1.11,-1.08046,False
0.014,1.12,-1.0903200000000002,False
0.014,1.1300000000000001,-1.1001800000000002,False
0.014,1.1400000000000001,-1.1100400000000001,False
0.014,1.1500000000000001,-1.1199000000000001,False
0.014,1.16,-1.1297599999999999,False
0.014,1.17,-1.1396199999999999,False
0.014,1.18,-1.1494799999999998,False
