p,scheme,code_name,n,k,d,redundancy_r,q_L,P_corr,P_global_opt,P_group,P_fallback,P_success,C_total,eta,baseline_type
0.088,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.18449186610881907,0.8155081338911809,0.6947920446914665,0.9942847833185422,0.5,0.9030932612549111,20.0,0.045154663062745556,group_QEC
0.088,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.06574653075502801,0.934253469244972,0.6947920446914665,0.9942847833185422,0.5,0.9617872736103473,23.799999999999997,0.04041122998362805,group_QEC
0.09,global_noQEC,global_noQEC,1,1,1,1.0,0.09,0.91,0.6947920446914665,0.9942847833185422,0.5,0.6682607606692346,1.9,0.35171618982591296,global_noQEC
0.09,group_noQEC,group_noQEC,1,1,1,1.0,0.09,0.91,0.6947920446914665,0.9942847833185422,0.5,0.9497991528198735,2.9,0.32751694924823227,group_noQEC
0.09,rep3_toy,rep3_toy,3,1,1,3.0,0.022842,0.977158,0.6947920446914665,0.9942847833185422,0.5,0.98299433029798,8.6,0.1143016663137186,group_QEC
0.09,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.0673805303999998,0.9326194696000002,0.6947920446914665,0.9942847833185422,0.5,0.9609796124498899,12.4,0.07749835584273305,group_QEC
0.09,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.12548135185685982,0.8745186481431402,0.6947920446914665,0.9942847833185422,0.5,0.9322612605054564,16.2,0.057546991389225706,group_QEC
0.09,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.19116565250193818,0.8088343474980618,0.6947920446914665,0.9942847833185422,0.5,0.899794510193674,20.0,0.0449897255096837,group_QEC
0.09,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.06946664961777471,0.9305333503822253,0.6947920446914665,0.9942847833185422,0.5,0.9599484754643554,23.799999999999997,0.04033396955732586,group_QEC
0.092,global_noQEC,global_noQEC,1,1,1,1.0,0.092,0.908,0.6947920446914665,0.9942847833185422,0.5,0.6676711765798515,1.9,0.3514058824104482,global_noQEC
0.092,group_noQEC,group_noQEC,1,1,1,1.0,0.092,0.908,0.6947920446914665,0.9942847833185422,0.5,0.9488105832532364,2.9,0.3271760631907712,group_noQEC
0.092,rep3_toy,rep3_toy,3,1,1,3.0,0.023834624,0.976165376,0.6947920446914665,0.9942847833185422,0.5,0.9825036913592232,8.6,0.11424461527432829,group_QEC
0.092,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.0701144661790718,0.9298855338209282,0.6947920446914665,0.9942847833185422,0.5,0.9596282695957244,12.4,0.07738937658030036,group_QEC
0.092,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.13022522531759806,0.8697747746824019,0.6947920446914665,0.9942847833185422,0.5,0.9299164360398249,16.2,0.057402249138260794,group_QEC
0.092,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.19788523817564874,0.8021147618243513,0.6947920446914665,0.9942847833185422,0.5,0.8964731212449535,20.0,0.044823656062247676,group_QEC
0.092,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.07328805781710579,0.9267119421828942,0.6947920446914665,0.9942847833185422,0.5,0.9580596115405773,23.799999999999997,0.04025460552691502,group_QEC
0.094,global_noQEC,global_noQEC,1,1,1,1.0,0.094,0.906,0.6947920446914665,0.9942847833185422,0.5,0.6670815924904686,1.9,0.3510955749949835,global_noQEC
0.094,group_noQEC,group_noQEC,1,1,1,1.0,0.094,0.906,0.6947920446914665,0.9942847833185422,0.5,0.9478220136865994,2.9,0.3268351771333101,group_noQEC
0.094,rep3_toy,rep3_toy,3,1,1,3.0,0.024846832,0.975153168,0.6947920446914665,0.9942847833185422,0.5,0.9820033723472699,8.6,0.11418643864503139,group_QEC
0.094,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.07289008727910384,0.9271099127208962,0.6947920446914665,0.9942847833185422,0.5,0.9582563223217208,12.4,0.0772787356711065,group_QEC
0.094,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.1350202610569643,0.8649797389430357,0.6947920446914665,0.9942847833185422,0.5,0.9275463228383876,16.2,0.05725594585422146,group_QEC
0.094,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.20464744005158564,0.7953525599484144,0.6947920446914665,0.9942847833185422,0.5,0.8931306677559498,20.0,0.044656533387797494,group_QEC
0.094,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.07720957022852493,0.9227904297714751,0.6947920446914665,0.9942847833185422,0.5,0.956121267628018,23.799999999999997,0.04017316250537891,group_QEC
0.096,global_noQEC,global_noQEC,1,1,1,1.0,0.096,0.904,0.6947920446914665,0.9942847833185422,0.5,0.6664920084010857,1.9,0.3507852675795188,global_noQEC
0.096,group_noQEC,group_noQEC,1,1,1,1.0,0.096,0.904,0.6947920446914665,0.9942847833185422,0.5,0.9468334441199622,2.9,0.32649429107584904,group_noQEC
0.096,rep3_toy,rep3_toy,3,1,1,3.0,0.025878528,0.974121472,0.6947920446914665,0.9942847833185422,0.5,0.9814934207134594,8.6,0.1141271419434255,group_QEC
0.096,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.07570668493209598,0.924293315067904,0.6947920446914665,0.9942847833185422,0.5,0.956864120961116,12.4,0.07716646136783192,group_QEC
0.096,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.1398646514681683,0.8601353485318317,0.6947920446914665,0.9942847833185422,0.5,0.9251518143736752,16.2,0.05710813668973304,group_QEC
0.096,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.21144914951340388,0.7885508504865961,0.6947920446914665,0.9942847833185422,0.5,0.8897686862684193,20.0,0.04448843431342096,group_QEC
0.096,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.08122993156401681,0.9187700684359832,0.6947920446914665,0.9942847833185422,0.5,0.9541340641964421,23.799999999999997,0.04008966656287572,group_QEC
0.098,global_noQEC,global_noQEC,1,1,1,1.0,0.098,0.902,0.6947920446914665,0.9942847833185422,0.5,0.6659024243117028,1.9,0.3504749601640541,global_noQEC
0.098,group_noQEC,group_noQEC,1,1,1,1.0,0.098,0.902,0.6947920446914665,0.9942847833185422,0.5,0.9458448745533251,2.9,0.32615340501838797,group_noQEC
0.098,rep3_toy,rep3_toy,3,1,1,3.0,0.026929616000000003,0.973070384,0.6947920446914665,0.9942847833185422,0.5,0.9809738839091307,8.6,0.11406673068710822,group_QEC
0.098,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.07856355540812787,0.9214364445918721,0.6947920446914665,0.9942847833185422,0.5,0.9554520133569014,12.4,0.07705258172233076,group_QEC
0.098,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.14475661581869814,0.8552433841813019,0.6947920446914665,0.9942847833185422,0.5,0.9227337908346716,16.2,0.056958875977448864,group_QEC
0.098,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.21828733123129473,0.7817126687687053,0.6947920446914665,0.9942847833185422,0.5,0.8863886770996988,20.0,0.04431943385498494,group_QEC
0.098,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.08534782002372832,0.9146521799762717,0.6947920446914665,0.9942847833185422,0.5,0.9520986545914037,23.799999999999997,0.04000414515089932,group_QEC
0.1,global_noQEC,global_noQEC,1,1,1,1.0,0.1,0.9,0.6947920446914665,0.9942847833185422,0.5,0.6653128402223198,1.9,0.35016465274858943,global_noQEC
0.1,group_noQEC,group_noQEC,1,1,1,1.0,0.1,0.9,0.6947920446914665,0.9942847833185422,0.5,0.944856304986688,2.9,0.32581251896092694,group_noQEC
0.1,rep3_toy,rep3_toy,3,1,1,3.0,0.028000000000000008,0.972,0.6947920446914665,0.9942847833185422,0.5,0.980444809385623,8.6,0.11400521039367709,group_QEC
0.1,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.08145999999999987,0.9185400000000001,0.6947920446914665,0.9942847833185422,0.5,0.9540203448694138,12.4,0.07693712458624305,group_QEC
0.1,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.14969439999999978,0.8503056000000002,0.6947920446914665,0.9942847833185422,0.5,0.9202931192505431,16.2,0.05680821723768785,group_QEC
0.1,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.22515902199999982,0.7748409780000002,0.6947920446914665,0.9942847833185422,0.5,0.8829921049170575,20.0,0.044149605245852874,group_QEC
0.1,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.08956185084999968,0.9104381491500003,0.6947920446914665,0.9942847833185422,0.5,0.9500157232775426,23.799999999999997,0.03991662702846818,group_QEC
0.10200000000000001,global_noQEC,global_noQEC,1,1,1,1.0,0.10200000000000001,0.898,0.6947920446914665,0.9942847833185422,0.5,0.664723256132937,1.9,0.34985434533312476,global_noQEC
0.10200000000000001,group_noQEC,group_noQEC,1,1,1,1.0,0.10200000000000001,0.898,0.6947920446914665,0.9942847833185422,0.5,0.943867735420051,2.9,0.32547163290346587,group_noQEC
0.10200000000000001,rep3_toy,rep3_toy,3,1,1,3.0,0.029089584000000005,0.9709104159999999,0.6947920446914665,0.9942847833185422,0.5,0.9799062445942757,8.6,0.11394258658072973,group_QEC
0.10200000000000001,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.08439532500787195,0.915604674992128,0.6947920446914665,0.9942847833185422,0.5,0.9525694583839283,12.4,0.07682011761160712,group_QEC
0.10200000000000001,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.1546762762785855,0.8453237237214145,0.6947920446914665,0.9942847833185422,0.5,0.9178306536136627,16.2,0.056656213186028564,group_QEC
0.10200000000000001,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.23206132959021097,0.767938670409789,0.6947920446914665,0.9942847833185422,0.5,0.879580399305432,20.0,0.0439790199652716,group_QEC
0.10200000000000001,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.09387057978553393,0.9061294202144661,0.6947920446914665,0.9942847833185422,0.5,0.9478859841292636,23.799999999999997,0.0398271421903052,group_QEC
0.10400000000000001,global_noQEC,global_noQEC,1,1,1,1.0,0.10400000000000001,0.896,0.6947920446914665,0.9942847833185422,0.5,0.664133672043554,1.9,0.34954403791766003,global_noQEC
0.10400000000000001,group_noQEC,group_noQEC,1,1,1,1.0,0.10400000000000001,0.896,0.6947920446914665,0.9942847833185422,0.5,0.9428791658534139,2.9,0.3251307468460048,group_noQEC
0.10400000000000001,rep3_toy,rep3_toy,3,1,1,3.0,0.030198272000000005,0.969801728,0.6947920446914665,0.9942847833185422,0.5,0.9793582369864278,8.6,0.1138788647658637,group_QEC
0.10400000000000001,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.08736884172390391,0.9126311582760961,0.6947920446914665,0.9942847833185422,0.5,0.9510996943182504,12.4,0.0767015882514718,group_QEC
0.10400000000000001,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.15970054304856363,0.8402994569514364,0.6947920446914665,0.9942847833185422,0.5,0.9153472350019294,16.2,0.05650291574085984,group_QEC
0.10400000000000001,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.23899143161324798,0.761008568386752,0.6947920446914665,0.9942847833185422,0.5,0.8761549553285998,20.0,0.04380774776642999,group_QEC
0.10400000000000001,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.0982725064374731,0.9017274935625269,0.6947920446914665,0.9942847833185422,0.5,0.9457101787679258,23.799999999999997,0.03973572179697168,group_QEC
0.106,global_noQEC,global_noQEC,1,1,1,1.0,0.106,0.894,0.6947920446914665,0.9942847833185422,0.5,0.6635440879541711,1.9,0.3492337305021953,global_noQEC
0.106,group_noQEC,group_noQEC,1,1,1,1.0,0.106,0.894,0.6947920446914665,0.9942847833185422,0.5,0.9418905962867767,2.9,0.3247898607885437,group_noQEC
0.106,rep3_toy,rep3_toy,3,1,1,3.0,0.031325968,0.968674032,0.6947920446914665,0.9942847833185422,0.5,0.9788008340134187,8.6,0.1138140504666766,group_QEC
0.106,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.090379866416896,0.909620133583104,0.6947920446914665,0.9942847833185422,0.5,0.949611390630308,12.4,0.0765815637605087,group_QEC
0.106,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.16476552458558946,0.8352344754144105,0.6947920446914665,0.9942847833185422,0.5,0.9128436917003881,16.2,0.05634837603088816,group_QEC
0.106,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.24594657439890444,0.7540534256010956,0.6947920446914665,0.9942847833185422,0.5,0.872717134083842,20.0,0.0436358567041921,group_QEC
0.106,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.10276607754912981,0.8972339224508702,0.6947920446914665,0.9942847833185422,0.5,0.943489074944674,23.799999999999997,0.03964239810691908,group_QEC
0.108,global_noQEC,global_noQEC,1,1,1,1.0,0.108,0.892,0.6947920446914665,0.9942847833185422,0.5,0.6629545038647882,1.9,0.34892342308673063,global_noQEC
0.108,group_noQEC,group_noQEC,1,1,1,1.0,0.108,0.892,0.6947920446914665,0.9942847833185422,0.5,0.9409020267201397,2.9,0.32444897473108264,group_noQEC
0.108,rep3_toy,rep3_toy,3,1,1,3.0,0.032472575999999996,0.967527424,0.6947920446914665,0.9942847833185422,0.5,0.9782340831265873,8.6,0.11374814920076598,group_QEC
0.108,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.09342772031692781,0.9065722796830722,0.6947920446914665,0.9942847833185422,0.5,0.9481048828257441,12.4,0.07646007119562452,group_QEC
0.108,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.16986957080222964,0.8301304291977704,0.6947920446914665,0.9942847833185422,0.5,0.9103208393221485,16.2,0.05619264440260176,group_QEC
0.108,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.25292407188635424,0.7470759281136458,0.6947920446914665,0.9942847833185422,0.5,0.8692682632501523,20.0,0.04346341316250761,group_QEC
0.108,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.10734969018108753,0.8926503098189125,0.6947920446914665,0.9942847833185422,0.5,0.9412234649680707,23.799999999999997,0.03954720441042314,group_QEC
0.11,global_noQEC,global_noQEC,1,1,1,1.0,0.11,0.89,0.6947920446914665,0.9942847833185422,0.5,0.6623649197754052,1.9,0.3486131156712659,global_noQEC
0.11,group_noQEC,group_noQEC,1,1,1,1.0,0.11,0.89,0.6947920446914665,0.9942847833185422,0.5,0.9399134571535026,2.9,0.3241080886736216,group_noQEC
0.11,rep3_toy,rep3_toy,3,1,1,3.0,0.033638,0.9663619999999999,0.6947920446914665,0.9942847833185422,0.5,0.9776580317772731,8.6,0.11368116648572943,group_QEC
0.11,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.09651172959999998,0.9034882704,0.6947920446914665,0.9942847833185422,0.5,0.9465805039655085,12.4,0.07633713741657326,group_QEC
0.11,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.17501105700473985,0.8249889429952602,0.6947920446914665,0.9942847833185422,0.5,0.9077794809286053,16.2,0.056035770427691686,group_QEC
0.11,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.25992130452800866,0.7400786954719913,0.6947920446914665,0.9942847833185422,0.5,0.8658096376300426,20.0,0.04329048188150213,group_QEC
0.11,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.11202169480337854,0.8879783051966215,0.6947920446914665,0.9942847833185422,0.5,0.9389141641756784,23.799999999999997,0.03945017496536465,group_QEC
0.112,global_noQEC,global_noQEC,1,1,1,1.0,0.112,0.888,0.6947920446914665,0.9942847833185422,0.5,0.6617753356860223,1.9,0.34830280825580123,global_noQEC
0.112,group_noQEC,group_noQEC,1,1,1,1.0,0.112,0.888,0.6947920446914665,0.9942847833185422,0.5,0.9389248875868655,2.9,0.32376720261616054,group_noQEC
0.112,rep3_toy,rep3_toy,3,1,1,3.0,0.034822144000000006,0.965177856,0.6947920446914665,0.9942847833185422,0.5,0.9770727274168151,8.6,0.11361310783916455,group_QEC
0.112,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.09963122537267188,0.9003687746273281,0.6947920446914665,0.9942847833185422,0.5,0.9450385846734503,12.4,0.07621278908656856,group_QEC
0.112,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.180188383651249,0.819811616348751,0.6947920446914665,0.9942847833185422,0.5,0.9052204071489662,16.2,0.05587780291043002,group_QEC
0.112,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.2669357182062202,0.7330642817937798,0.6947920446914665,0.9942847833185422,0.5,0.8623425196850012,20.0,0.04311712598425006,group_QEC
0.112,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.1167803983004061,0.8832196016995939,0.6947920446914665,0.9942847833185422,0.5,0.9365620094487729,23.799999999999997,0.039351344934822396,group_QEC
0.114,global_noQEC,global_noQEC,1,1,1,1.0,0.114,0.886,0.6947920446914665,0.9942847833185422,0.5,0.6611857515966393,1.9,0.3479925008403365,global_noQEC
0.114,group_noQEC,group_noQEC,1,1,1,1.0,0.114,0.886,0.6947920446914665,0.9942847833185422,0.5,0.9379363180202285,2.9,0.32342631655869947,group_noQEC
0.114,rep3_toy,rep3_toy,3,1,1,3.0,0.036024912000000006,0.963975088,0.6947920446914665,0.9942847833185422,0.5,0.9764782174965526,8.6,0.11354397877866891,group_QEC
0.114,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.102785543656704,0.897214456343296,0.6947920446914665,0.9942847833185422,0.5,0.9434794531439097,12.4,0.07608705267289594,group_QEC
0.114,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.18539997611134695,0.814600023888653,0.6947920446914665,0.9942847833185422,0.5,0.9026443962990822,16.2,0.055718789895005075,group_QEC
0.114,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.27396482316272297,0.726035176837277,0.6947920446914665,0.9942847833185422,0.5,0.858868140064653,20.0,0.042943407003232646,group_QEC
0.114,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.12162406689026906,0.8783759331097309,0.6947920446914665,0.9942847833185422,0.5,0.9341678577693657,23.799999999999997,0.03925075032644394,group_QEC
0.116,global_noQEC,global_noQEC,1,1,1,1.0,0.116,0.884,0.6947920446914665,0.9942847833185422,0.5,0.6605961675072564,1.9,0.3476821934248718,global_noQEC
0.116,group_noQEC,group_noQEC,1,1,1,1.0,0.116,0.884,0.6947920446914665,0.9942847833185422,0.5,0.9369477484535914,2.9,0.32308543050123845,group_noQEC
0.116,rep3_toy,rep3_toy,3,1,1,3.0,0.037246208,0.962753792,0.6947920446914665,0.9942847833185422,0.5,0.9758745494678248,8.6,0.1134737848218401,group_QEC
0.116,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.10597402537369582,0.8940259746263042,0.6947920446914665,0.9942847833185422,0.5,0.9419034351493113,12.4,0.0759599544475251,group_QEC
0.116,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.19064428442707382,0.8093557155729262,0.6947920446914665,0.9942847833185422,0.5,0.9000522144995875,16.2,0.055558778672814044,group_QEC
0.116,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.28100619294070595,0.718993807059294,0.6947920446914665,0.9942847833185422,0.5,0.8553876981296769,20.0,0.04276938490648384,group_QEC
0.116,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.126550928960119,0.873449071039881,0.6947920446914665,0.9942847833185422,0.5,0.9317325848187296,23.799999999999997,0.03914842793356007,group_QEC
0.11800000000000001,global_noQEC,global_noQEC,1,1,1,1.0,0.11800000000000001,0.882,0.6947920446914665,0.9942847833185422,0.5,0.6600065834178734,1.9,0.3473718860094071,global_noQEC
0.11800000000000001,group_noQEC,group_noQEC,1,1,1,1.0,0.11800000000000001,0.882,0.6947920446914665,0.9942847833185422,0.5,0.9359591788869542,2.9,0.3227445444437773,group_noQEC
0.11800000000000001,rep3_toy,rep3_toy,3,1,1,3.0,0.038485936000000005,0.961514064,0.6947920446914665,0.9942847833185422,0.5,0.9752617707819708,8.6,0.11340253148627569,group_QEC
0.11800000000000001,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.10919601632972786,0.8908039836702721,0.6947920446914665,0.9942847833185422,0.5,0.9403108540477547,12.4,0.07583152048772215,group_QEC
0.11800000000000001,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.19591978307530344,0.8040802169246966,0.6947920446914665,0.9942847833185422,0.5,0.89744461579335,16.2,0.055397815789712965,group_QEC
0.11800000000000001,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.2880574633394126,0.7119425366605874,0.6947920446914665,0.9942847833185422,0.5,0.8519023624685317,20.0,0.04259511812342658,group_QEC
0.11800000000000001,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.1315591778191556,0.8684408221808444,0.6947920446914665,0.9942847833185422,0.5,0.9292570836166353,23.799999999999997,0.03904441527800989,group_QEC
0.12,global_noQEC,global_noQEC,1,1,1,1.0,0.12,0.88,0.6947920446914665,0.9942847833185422,0.5,0.6594169993284905,1.9,0.3470615785939424,global_noQEC
0.12,group_noQEC,group_noQEC,1,1,1,1.0,0.12,0.88,0.6947920446914665,0.9942847833185422,0.5,0.9349706093203172,2.9,0.3224036583863163,group_noQEC
0.12,rep3_toy,rep3_toy,3,1,1,3.0,0.039744,0.960256,0.6947920446914665,0.9942847833185422,0.5,0.97463992889033,8.6,0.11333022428957326,group_QEC
0.12,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.11245086719999997,0.8875491328,0.6947920446914665,0.9942847833185422,0.5,0.9387020307906081,12.4,0.07570177667666195,group_QEC
0.12,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.2012249707315199,0.7987750292684801,0.6947920446914665,0.9942847833185422,0.5,0.8948223422622329,16.2,0.05523594705322425,group_QEC
0.12,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.295116331381162,0.704883668618838,0.6947920446914665,0.9942847833185422,0.5,0.8484132714080415,20.0,0.04242066357040207,group_QEC
0.12,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.13664697437085338,0.8633530256291466,0.6947920446914665,0.9942847833185422,0.5,0.9267422632005106,23.799999999999997,0.038938750554643305,group_QEC
0.122,global_noQEC,global_noQEC,1,1,1,1.0,0.122,0.878,0.6947920446914665,0.9942847833185422,0.5,0.6588274152391075,1.9,0.34675127117847765,global_noQEC
0.122,group_noQEC,group_noQEC,1,1,1,1.0,0.122,0.878,0.6947920446914665,0.9942847833185422,0.5,0.93398203975368,2.9,0.32206277232885516,group_noQEC
0.122,rep3_toy,rep3_toy,3,1,1,3.0,0.041020304,0.958979696,0.6947920446914665,0.9942847833185422,0.5,0.9740090712442415,8.6,0.11325686874933041,group_QEC
0.122,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.11573793351347206,0.8842620664865279,0.6947920446914665,0.9942847833185422,0.5,0.9370772839300998,12.4,0.0755707487040403,group_QEC
0.122,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.20655837003498256,0.7934416299650174,0.6947920446914665,0.9942847833185422,0.5,0.8921861241431697,16.2,0.05507321753970183,group_QEC
0.122,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.302180554290687,0.697819445709313,0.6947920446914665,0.9942847833185422,0.5,0.844921533517893,20.0,0.04224607667589465,group_QEC
0.122,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.14181244970597506,0.8581875502940249,0.6947920446914665,0.9942847833185422,0.5,0.9241890473437526,23.799999999999997,0.0388314725774686,group_QEC
0.124,global_noQEC,global_noQEC,1,1,1,1.0,0.124,0.876,0.6947920446914665,0.9942847833185422,0.5,0.6582378311497247,1.9,0.346440963763013,global_noQEC
0.124,group_noQEC,group_noQEC,1,1,1,1.0,0.124,0.876,0.6947920446914665,0.9942847833185422,0.5,0.932993470187043,2.9,0.32172188627139414,group_noQEC
0.124,rep3_toy,rep3_toy,3,1,1,3.0,0.042314752,0.957685248,0.6947920446914665,0.9942847833185422,0.5,0.9733692452950443,8.6,0.11318247038314469,group_QEC
0.124,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.11905657563750394,0.8809434243624961,0.6947920446914665,0.9942847833185422,0.5,0.9354369296269109,12.4,0.07543846206668636,group_QEC
0.124,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.2119185273552746,0.7880814726447254,0.6947920446914665,0.9942847833185422,0.5,0.8895366799435557,16.2,0.05490967160145405,group_QEC
0.124,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.3092479484866859,0.6907520515133141,0.6947920446914665,0.9942847833185422,0.5,0.841428228109097,20.0,0.04207141140545485,group_QEC
0.124,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.1470537076179257,0.8529462923820743,0.6947920446914665,0.9942847833185422,0.5,0.9215983733124276,23.799999999999997,0.03872262072741293,group_QEC
0.126,global_noQEC,global_noQEC,1,1,1,1.0,0.126,0.874,0.6947920446914665,0.9942847833185422,0.5,0.6576482470603418,1.9,0.3461306563475483,global_noQEC
0.126,group_noQEC,group_noQEC,1,1,1,1.0,0.126,0.874,0.6947920446914665,0.9942847833185422,0.5,0.9320049006204059,2.9,0.32138100021393307,group_noQEC
0.126,rep3_toy,rep3_toy,3,1,1,3.0,0.043627248,0.956372752,0.6947920446914665,0.9942847833185422,0.5,0.9727204984940779,8.6,0.11310703470861372,group_QEC
0.126,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.12240615876249594,0.8775938412375041,0.6947920446914665,0.9942847833185422,0.5,0.9337812816577669,12.4,0.07530494206917475,group_QEC
0.126,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.21730401256023324,0.7826959874397668,0.6947920446914665,0.9942847833185422,0.5,0.8868747165559575,16.2,0.05474535287382454,group_QEC
0.126,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.3163163885854836,0.6836836114145164,0.6947920446914665,0.9942847833185422,0.5,0.8379344057264626,20.0,0.04189672028632313,group_QEC
0.126,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.15236882704195998,0.84763117295804,0.6947920446914665,0.9942847833185422,0.5,0.9189711906596065,23.799999999999997,0.03861223490166414,group_QEC
0.128,global_noQEC,global_noQEC,1,1,1,1.0,0.128,0.872,0.6947920446914665,0.9942847833185422,0.5,0.6570586629709588,1.9,0.34582034893208363,global_noQEC
0.128,group_noQEC,group_noQEC,1,1,1,1.0,0.128,0.872,0.6947920446914665,0.9942847833185422,0.5,0.9310163310537687,2.9,0.321040114156472,group_noQEC
0.128,rep3_toy,rep3_toy,3,1,1,3.0,0.044957696,0.955042304,0.6947920446914665,0.9942847833185422,0.5,0.9720628782926813,8.6,0.11303056724333505,group_QEC
0.128,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.125786052886528,0.874213947113472,0.6947920446914665,0.9942847833185422,0.5,0.9321106514230301,12.4,0.0751702138244379,group_QEC
0.128,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.2227134187852562,0.7772865812147438,0.6947920446914665,0.9942847833185422,0.5,0.8842009293721401,16.2,0.054580304282230874,group_QEC
0.128,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.3233838064167007,0.6766161935832993,0.6947920446914665,0.9942847833185422,0.5,0.8344410886351379,20.0,0.041722054431756896,group_QEC
0.128,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.1577558644197523,0.8422441355802477,0.6947920446914665,0.9942847833185422,0.5,0.9163084600565956,23.799999999999997,0.038500355464562847,group_QEC
