dataset,M,source_type,source_param,seed,baseline_type,grouping_strategy,R_sup,A_Huff,A_sep,r_sep,epsilon_in,P_base,P_group,P_full,M_res,Delta_P_group,positive_margin
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.2202076363196559,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-0.7091894912945478,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-0.7091894912945478,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-0.7091894912945478,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-0.7091894912945478,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-1.6853556003502723,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-1.6853556003502723,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-1.6853556003502723,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-1.6853556003502723,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.2202076363196559,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.2202076363196559,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.2202076363196559,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.2202076363196559,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-0.7091894912945478,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-0.7091894912945478,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-0.7091894912945478,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-0.7091894912945478,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-1.6853556003502723,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-1.6853556003502723,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-1.6853556003502723,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,0.9991011995529706,-1.6853556003502723,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-0.7082906908475184,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-1.1963737453753809,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.1428571428571428,0.0151171435542861,0.0151171435542861,1.0,0.0,0.9761661090557248,1.0,1.0,-2.1725398544311054,0.023833890944275238,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134583,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134583,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134583,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134583,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529704,-0.750070890585871,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529704,-0.750070890585871,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529704,-0.750070890585871,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529704,-0.750070890585871,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529704,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529704,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529704,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529704,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134581,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134581,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134581,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134581,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-0.7500708905858708,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-0.7500708905858708,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-0.7500708905858708,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-0.7500708905858708,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134581,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134581,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134581,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.2494086358134581,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-0.7500708905858708,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-0.7500708905858708,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-0.7500708905858708,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-0.7500708905858708,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,0.9991011995529706,-1.7495977992366374,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-1.2489355444642247,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-1.2489355444642247,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-1.2489355444642247,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-1.2489355444642247,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-2.2484624531149913,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-2.2484624531149913,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-2.2484624531149913,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,random,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-2.2484624531149913,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-1.2489355444642247,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-1.2489355444642247,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-1.2489355444642247,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-1.2489355444642247,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-2.2484624531149913,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-2.2484624531149913,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-2.2484624531149913,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,probability_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-2.2484624531149913,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-0.7491720901388415,0.00047309134923356755,False
favorable_sweep,4,strong_skew,0.7,52470,pgm_fixed_global,overlap_aware,0.2857142857142857,0.0003141235847656,0.0003141235847656,1.0,0.0,0.9995269086507664,1.0,1.0,-1.2489355444642247,0.00047309134923356755,False
